,aruco_IDs,aruco_Corners,Timestamps
5849,[[4]],"(array([[[1056.,  777.],
        [1156.,  781.],
        [1152.,  880.],
        [1054.,  874.]]], dtype=float32),)",234384
5850,[[4]],"(array([[[1056.,  777.],
        [1156.,  781.],
        [1152.,  880.],
        [1054.,  875.]]], dtype=float32),)",234424
5851,[[4]],"(array([[[1056.,  777.],
        [1156.,  782.],
        [1152.,  881.],
        [1054.,  875.]]], dtype=float32),)",234464
5852,[[4]],"(array([[[1056.,  778.],
        [1156.,  783.],
        [1152.,  881.],
        [1054.,  875.]]], dtype=float32),)",234504
5853,[[4]],"(array([[[1056.,  778.],
        [1156.,  783.],
        [1152.,  881.],
        [1054.,  876.]]], dtype=float32),)",234544
5854,[[4]],"(array([[[1055.,  778.],
        [1156.,  784.],
        [1152.,  881.],
        [1053.,  875.]]], dtype=float32),)",234584
5855,[[4]],"(array([[[1055.,  779.],
        [1156.,  784.],
        [1151.,  882.],
        [1053.,  876.]]], dtype=float32),)",234624
5856,[[4]],"(array([[[1056.,  779.],
        [1156.,  784.],
        [1152.,  882.],
        [1053.,  876.]]], dtype=float32),)",234664
5857,[[4]],"(array([[[1056.,  779.],
        [1156.,  784.],
        [1152.,  882.],
        [1053.,  876.]]], dtype=float32),)",234704
5858,[[4]],"(array([[[1056.,  779.],
        [1155.,  784.],
        [1152.,  882.],
        [1053.,  876.]]], dtype=float32),)",234744
5859,[[4]],"(array([[[1055.,  779.],
        [1155.,  783.],
        [1151.,  882.],
        [1053.,  877.]]], dtype=float32),)",234784
5860,[[4]],"(array([[[1055.,  779.],
        [1155.,  784.],
        [1151.,  882.],
        [1053.,  877.]]], dtype=float32),)",234824
5861,[[4]],"(array([[[1056.,  779.],
        [1155.,  785.],
        [1150.,  883.],
        [1053.,  877.]]], dtype=float32),)",234864
5862,[[4]],"(array([[[1056.,  780.],
        [1155.,  786.],
        [1152.,  883.],
        [1053.,  878.]]], dtype=float32),)",234905
5863,[[4]],"(array([[[1056.,  781.],
        [1155.,  786.],
        [1152.,  884.],
        [1053.,  879.]]], dtype=float32),)",234945
5864,[[4]],"(array([[[1055.,  782.],
        [1155.,  787.],
        [1151.,  885.],
        [1053.,  880.]]], dtype=float32),)",234985
5865,[[4]],"(array([[[1055.,  781.],
        [1155.,  786.],
        [1151.,  884.],
        [1053.,  878.]]], dtype=float32),)",235025
5866,[[4]],"(array([[[1055.,  780.],
        [1154.,  784.],
        [1150.,  883.],
        [1052.,  877.]]], dtype=float32),)",235065
5867,[[4]],"(array([[[1054.,  779.],
        [1154.,  783.],
        [1150.,  881.],
        [1052.,  876.]]], dtype=float32),)",235105
5868,[[4]],"(array([[[1054.,  778.],
        [1154.,  783.],
        [1150.,  881.],
        [1051.,  875.]]], dtype=float32),)",235145
5869,[[4]],"(array([[[1054.,  778.],
        [1154.,  783.],
        [1150.,  881.],
        [1052.,  876.]]], dtype=float32),)",235185
5870,[[4]],"(array([[[1054.,  778.],
        [1154.,  783.],
        [1150.,  881.],
        [1052.,  876.]]], dtype=float32),)",235225
5871,[[4]],"(array([[[1053.,  778.],
        [1154.,  784.],
        [1150.,  881.],
        [1051.,  875.]]], dtype=float32),)",235265
5872,"[[  4]
 [190]]","(array([[[1053.,  778.],
        [1153.,  783.],
        [1149.,  881.],
        [1051.,  876.]]], dtype=float32), array([[[1312.,   98.],
        [1678.,  101.],
        [1604.,  154.],
        [1220.,  156.]]], dtype=float32))",235305
5873,[[4]],"(array([[[1053.,  778.],
        [1153.,  783.],
        [1148.,  881.],
        [1051.,  876.]]], dtype=float32),)",235346
5874,[[4]],"(array([[[1053.,  778.],
        [1153.,  783.],
        [1148.,  881.],
        [1051.,  876.]]], dtype=float32),)",235386
5875,[[4]],"(array([[[1052.,  778.],
        [1153.,  782.],
        [1149.,  880.],
        [1051.,  875.]]], dtype=float32),)",235426
5876,[[4]],"(array([[[1052.,  777.],
        [1152.,  781.],
        [1149.,  879.],
        [1050.,  874.]]], dtype=float32),)",235466
5877,[[4]],"(array([[[1053.,  776.],
        [1152.,  781.],
        [1148.,  879.],
        [1050.,  874.]]], dtype=float32),)",235506
5878,[[4]],"(array([[[1052.,  776.],
        [1152.,  780.],
        [1148.,  879.],
        [1050.,  874.]]], dtype=float32),)",235546
5879,[[4]],"(array([[[1052.,  776.],
        [1152.,  780.],
        [1148.,  879.],
        [1050.,  873.]]], dtype=float32),)",235586
5880,[[4]],"(array([[[1052.,  776.],
        [1153.,  781.],
        [1149.,  879.],
        [1050.,  873.]]], dtype=float32),)",235626
5881,[[4]],"(array([[[1053.,  776.],
        [1153.,  781.],
        [1149.,  879.],
        [1051.,  874.]]], dtype=float32),)",235666
5882,[[4]],"(array([[[1053.,  777.],
        [1153.,  782.],
        [1149.,  880.],
        [1051.,  875.]]], dtype=float32),)",235706
5883,[[4]],"(array([[[1053.,  777.],
        [1153.,  782.],
        [1149.,  880.],
        [1051.,  875.]]], dtype=float32),)",235746
5884,[[4]],"(array([[[1053.,  776.],
        [1153.,  781.],
        [1149.,  879.],
        [1050.,  873.]]], dtype=float32),)",235786
5885,[[4]],"(array([[[1053.,  775.],
        [1153.,  781.],
        [1149.,  878.],
        [1050.,  872.]]], dtype=float32),)",235826
5886,[[4]],"(array([[[1052.,  775.],
        [1152.,  779.],
        [1148.,  878.],
        [1050.,  873.]]], dtype=float32),)",235866
5887,[[4]],"(array([[[1052.,  775.],
        [1153.,  780.],
        [1148.,  878.],
        [1050.,  872.]]], dtype=float32),)",235906
5888,[[4]],"(array([[[1053.,  775.],
        [1153.,  780.],
        [1148.,  878.],
        [1050.,  872.]]], dtype=float32),)",235946
5889,[[4]],"(array([[[1054.,  775.],
        [1153.,  780.],
        [1148.,  878.],
        [1051.,  873.]]], dtype=float32),)",235987
5890,[[4]],"(array([[[1052.,  776.],
        [1153.,  781.],
        [1148.,  878.],
        [1050.,  872.]]], dtype=float32),)",236027
5891,[[4]],"(array([[[1052.,  776.],
        [1152.,  780.],
        [1148.,  878.],
        [1050.,  873.]]], dtype=float32),)",236067
5892,[[4]],"(array([[[1052.,  776.],
        [1152.,  780.],
        [1148.,  878.],
        [1050.,  873.]]], dtype=float32),)",236107
5893,[[4]],"(array([[[1052.,  776.],
        [1153.,  781.],
        [1148.,  879.],
        [1050.,  873.]]], dtype=float32),)",236147
5894,[[4]],"(array([[[1052.,  776.],
        [1153.,  780.],
        [1148.,  878.],
        [1050.,  872.]]], dtype=float32),)",236187
5895,[[4]],"(array([[[1052.,  775.],
        [1152.,  779.],
        [1148.,  878.],
        [1050.,  872.]]], dtype=float32),)",236227
5896,[[4]],"(array([[[1052.,  775.],
        [1152.,  779.],
        [1148.,  877.],
        [1049.,  871.]]], dtype=float32),)",236267
5897,[[4]],"(array([[[1052.,  774.],
        [1152.,  779.],
        [1148.,  877.],
        [1050.,  872.]]], dtype=float32),)",236307
5898,[[4]],"(array([[[1052.,  774.],
        [1152.,  778.],
        [1148.,  877.],
        [1050.,  872.]]], dtype=float32),)",236347
5899,[[4]],"(array([[[1052.,  774.],
        [1152.,  778.],
        [1148.,  877.],
        [1050.,  872.]]], dtype=float32),)",236387
5900,[[4]],"(array([[[1052.,  775.],
        [1152.,  779.],
        [1148.,  877.],
        [1049.,  871.]]], dtype=float32),)",236428
5901,[[4]],"(array([[[1052.,  775.],
        [1153.,  780.],
        [1148.,  878.],
        [1050.,  872.]]], dtype=float32),)",236468
5902,[[4]],"(array([[[1052.,  775.],
        [1152.,  779.],
        [1148.,  878.],
        [1050.,  872.]]], dtype=float32),)",236508
5903,[[4]],"(array([[[1052.,  775.],
        [1152.,  779.],
        [1148.,  877.],
        [1049.,  872.]]], dtype=float32),)",236548
5904,[[4]],"(array([[[1051.,  774.],
        [1151.,  779.],
        [1147.,  877.],
        [1049.,  871.]]], dtype=float32),)",236588
5905,[[4]],"(array([[[1051.,  774.],
        [1151.,  779.],
        [1147.,  877.],
        [1049.,  871.]]], dtype=float32),)",236628
5906,[[4]],"(array([[[1052.,  774.],
        [1152.,  779.],
        [1148.,  877.],
        [1050.,  872.]]], dtype=float32),)",236668
5907,[[4]],"(array([[[1052.,  775.],
        [1152.,  779.],
        [1148.,  877.],
        [1050.,  872.]]], dtype=float32),)",236708
5908,[[4]],"(array([[[1051.,  775.],
        [1152.,  779.],
        [1148.,  877.],
        [1049.,  871.]]], dtype=float32),)",236748
5909,[[4]],"(array([[[1051.,  775.],
        [1151.,  779.],
        [1147.,  877.],
        [1049.,  872.]]], dtype=float32),)",236788
5910,[[4]],"(array([[[1051.,  775.],
        [1151.,  779.],
        [1146.,  878.],
        [1049.,  873.]]], dtype=float32),)",236828
5911,[[4]],"(array([[[1051.,  775.],
        [1151.,  780.],
        [1146.,  878.],
        [1049.,  873.]]], dtype=float32),)",236868
5912,[[4]],"(array([[[1051.,  776.],
        [1151.,  780.],
        [1147.,  878.],
        [1048.,  872.]]], dtype=float32),)",236908
5913,[[4]],"(array([[[1051.,  776.],
        [1151.,  781.],
        [1147.,  879.],
        [1048.,  873.]]], dtype=float32),)",236948
5914,[[4]],"(array([[[1051.,  778.],
        [1151.,  783.],
        [1147.,  881.],
        [1048.,  875.]]], dtype=float32),)",236988
5915,[[4]],"(array([[[1050.,  781.],
        [1150.,  785.],
        [1147.,  884.],
        [1048.,  879.]]], dtype=float32),)",237028
5916,[[4]],"(array([[[1050.,  785.],
        [1150.,  789.],
        [1146.,  888.],
        [1047.,  882.]]], dtype=float32),)",237068
5917,[[4]],"(array([[[1049.,  787.],
        [1149.,  791.],
        [1145.,  890.],
        [1047.,  885.]]], dtype=float32),)",237109
5918,[[4]],"(array([[[1048.,  786.],
        [1148.,  790.],
        [1144.,  889.],
        [1046.,  884.]]], dtype=float32),)",237149
5919,[[4]],"(array([[[1048.,  783.],
        [1148.,  788.],
        [1144.,  885.],
        [1046.,  881.]]], dtype=float32),)",237189
5920,[[4]],"(array([[[1048.,  779.],
        [1148.,  784.],
        [1144.,  881.],
        [1046.,  876.]]], dtype=float32),)",237229
5921,[[4]],"(array([[[1048.,  775.],
        [1148.,  780.],
        [1145.,  877.],
        [1046.,  872.]]], dtype=float32),)",237269
5922,[[4]],"(array([[[1048.,  773.],
        [1148.,  779.],
        [1144.,  876.],
        [1046.,  871.]]], dtype=float32),)",237309
5923,[[4]],"(array([[[1047.,  774.],
        [1147.,  779.],
        [1143.,  877.],
        [1045.,  872.]]], dtype=float32),)",237349
5924,[[4]],"(array([[[1047.,  777.],
        [1147.,  781.],
        [1143.,  880.],
        [1045.,  874.]]], dtype=float32),)",237389
5925,[[4]],"(array([[[1048.,  780.],
        [1148.,  785.],
        [1144.,  883.],
        [1046.,  878.]]], dtype=float32),)",237429
5926,[[4]],"(array([[[1048.,  782.],
        [1148.,  787.],
        [1145.,  885.],
        [1046.,  881.]]], dtype=float32),)",237469
5927,[[4]],"(array([[[1048.,  783.],
        [1148.,  788.],
        [1144.,  886.],
        [1046.,  881.]]], dtype=float32),)",237509
5928,[[4]],"(array([[[1047.,  781.],
        [1147.,  786.],
        [1144.,  884.],
        [1045.,  879.]]], dtype=float32),)",237550
5929,[[4]],"(array([[[1047.,  779.],
        [1147.,  784.],
        [1144.,  881.],
        [1045.,  876.]]], dtype=float32),)",237590
5930,[[4]],"(array([[[1048.,  776.],
        [1147.,  781.],
        [1143.,  879.],
        [1045.,  874.]]], dtype=float32),)",237630
5931,[[4]],"(array([[[1048.,  775.],
        [1147.,  780.],
        [1144.,  878.],
        [1045.,  873.]]], dtype=float32),)",237670
5932,"[[ 4]
 [37]]","(array([[[1047.,  776.],
        [1147.,  780.],
        [1144.,  878.],
        [1045.,  873.]]], dtype=float32), array([[[1723.,  517.],
        [1745.,  560.],
        [1750.,  605.],
        [1730.,  601.]]], dtype=float32))",237710
5933,[[4]],"(array([[[1047.,  778.],
        [1147.,  783.],
        [1143.,  881.],
        [1045.,  876.]]], dtype=float32),)",237750
5934,"[[ 4]
 [37]]","(array([[[1048.,  781.],
        [1147.,  786.],
        [1144.,  885.],
        [1045.,  879.]]], dtype=float32), array([[[1722.,  521.],
        [1745.,  566.],
        [1750.,  610.],
        [1730.,  606.]]], dtype=float32))",237790
5935,[[4]],"(array([[[1048.,  785.],
        [1147.,  790.],
        [1144.,  889.],
        [1045.,  883.]]], dtype=float32),)",237830
5936,[[4]],"(array([[[1048.,  788.],
        [1148.,  793.],
        [1144.,  891.],
        [1046.,  886.]]], dtype=float32),)",237870
5937,[[4]],"(array([[[1048.,  788.],
        [1148.,  794.],
        [1144.,  892.],
        [1046.,  886.]]], dtype=float32),)",237910
5938,[[4]],"(array([[[1048.,  786.],
        [1148.,  792.],
        [1144.,  889.],
        [1045.,  884.]]], dtype=float32),)",237950
5939,[[4]],"(array([[[1048.,  782.],
        [1147.,  787.],
        [1143.,  885.],
        [1045.,  880.]]], dtype=float32),)",237990
5940,[[4]],"(array([[[1047.,  778.],
        [1147.,  784.],
        [1142.,  881.],
        [1045.,  876.]]], dtype=float32),)",238030
5941,[[4]],"(array([[[1046.,  776.],
        [1146.,  781.],
        [1143.,  878.],
        [1044.,  873.]]], dtype=float32),)",238070
5942,[[4]],"(array([[[1046.,  776.],
        [1146.,  781.],
        [1142.,  878.],
        [1044.,  874.]]], dtype=float32),)",238110
5943,[[4]],"(array([[[1046.,  778.],
        [1146.,  783.],
        [1142.,  881.],
        [1044.,  876.]]], dtype=float32),)",238150
5944,[[4]],"(array([[[1046.,  781.],
        [1146.,  786.],
        [1142.,  884.],
        [1044.,  878.]]], dtype=float32),)",238190
5945,[[4]],"(array([[[1046.,  784.],
        [1147.,  789.],
        [1142.,  887.],
        [1044.,  881.]]], dtype=float32),)",238231
5946,[[4]],"(array([[[1047.,  785.],
        [1147.,  791.],
        [1143.,  888.],
        [1044.,  883.]]], dtype=float32),)",238271
5947,[[4]],"(array([[[1047.,  785.],
        [1146.,  790.],
        [1143.,  888.],
        [1044.,  883.]]], dtype=float32),)",238311
5948,[[4]],"(array([[[1046.,  784.],
        [1146.,  788.],
        [1143.,  886.],
        [1044.,  880.]]], dtype=float32),)",238351
5949,[[4]],"(array([[[1046.,  781.],
        [1146.,  785.],
        [1142.,  883.],
        [1044.,  877.]]], dtype=float32),)",238391
5950,[[4]],"(array([[[1047.,  777.],
        [1146.,  782.],
        [1142.,  880.],
        [1044.,  874.]]], dtype=float32),)",238431
5951,[[4]],"(array([[[1046.,  776.],
        [1146.,  781.],
        [1141.,  879.],
        [1044.,  873.]]], dtype=float32),)",238471
5952,[[4]],"(array([[[1046.,  777.],
        [1146.,  782.],
        [1142.,  880.],
        [1044.,  875.]]], dtype=float32),)",238511
5953,[[4]],"(array([[[1046.,  780.],
        [1146.,  785.],
        [1142.,  883.],
        [1044.,  878.]]], dtype=float32),)",238551
5954,[[4]],"(array([[[1046.,  782.],
        [1146.,  787.],
        [1141.,  886.],
        [1044.,  880.]]], dtype=float32),)",238591
5955,[[4]],"(array([[[1046.,  784.],
        [1146.,  789.],
        [1142.,  887.],
        [1044.,  881.]]], dtype=float32),)",238631
5956,[[4]],"(array([[[1046.,  783.],
        [1146.,  788.],
        [1142.,  885.],
        [1044.,  880.]]], dtype=float32),)",238672
5957,[[4]],"(array([[[1045.,  779.],
        [1146.,  784.],
        [1141.,  881.],
        [1043.,  875.]]], dtype=float32),)",238712
5958,[[4]],"(array([[[1045.,  774.],
        [1145.,  779.],
        [1140.,  876.],
        [1042.,  870.]]], dtype=float32),)",238752
5959,[[4]],"(array([[[1044.,  771.],
        [1144.,  775.],
        [1139.,  873.],
        [1042.,  868.]]], dtype=float32),)",238792
5960,[[4]],"(array([[[1044.,  770.],
        [1144.,  774.],
        [1140.,  872.],
        [1042.,  867.]]], dtype=float32),)",238832
5961,[[4]],"(array([[[1044.,  771.],
        [1144.,  775.],
        [1140.,  873.],
        [1042.,  868.]]], dtype=float32),)",238872
5962,"[[  4]
 [190]]","(array([[[1044.,  773.],
        [1145.,  778.],
        [1141.,  875.],
        [1042.,  869.]]], dtype=float32), array([[[1305.,   92.],
        [1669.,   94.],
        [1595.,  149.],
        [1248.,  148.]]], dtype=float32))",238912
5963,"[[  4]
 [190]]","(array([[[1045.,  774.],
        [1144.,  778.],
        [1140.,  877.],
        [1042.,  871.]]], dtype=float32), array([[[1304.,   94.],
        [1669.,   96.],
        [1593.,  151.],
        [1248.,  150.]]], dtype=float32))",238952
5964,[[4]],"(array([[[1044.,  775.],
        [1144.,  779.],
        [1139.,  878.],
        [1042.,  872.]]], dtype=float32),)",238992
5965,[[4]],"(array([[[1045.,  774.],
        [1144.,  779.],
        [1139.,  877.],
        [1042.,  872.]]], dtype=float32),)",239032
5966,[[4]],"(array([[[1044.,  773.],
        [1144.,  777.],
        [1139.,  875.],
        [1042.,  869.]]], dtype=float32),)",239072
5967,[[4]],"(array([[[1045.,  770.],
        [1144.,  775.],
        [1140.,  872.],
        [1042.,  867.]]], dtype=float32),)",239112
5968,[[4]],"(array([[[1044.,  768.],
        [1144.,  773.],
        [1140.,  871.],
        [1042.,  866.]]], dtype=float32),)",239152
5969,[[4]],"(array([[[1044.,  769.],
        [1144.,  773.],
        [1140.,  871.],
        [1042.,  866.]]], dtype=float32),)",239192
5970,[[4]],"(array([[[1044.,  771.],
        [1144.,  775.],
        [1141.,  873.],
        [1042.,  868.]]], dtype=float32),)",239232
5971,[[4]],"(array([[[1044.,  773.],
        [1144.,  777.],
        [1141.,  875.],
        [1042.,  869.]]], dtype=float32),)",239272
