x_T x_A x_P
460.0 485.84999999999997 -156.35
469.5 637.5 -166.95
468.5 614.5 -177.55
467.5 657.0 -192.5
439.0 640.0 -199.5
449.5 550.0 -201.0
447.5 524.5 -201.25
439.0 468.08333333333337 -201.25
434.0 393.52777777777777 -199.0
412.0 318.9722222222222 -125.75
223.58333333333334 244.41666666666666 -116.25
33.0277777777778 153.0 -117.75
-157.52777777777774 -29.375000000000007 -117.25
-348.08333333333326 -225.20833333333334 -116.5
-604.0 -421.0416666666667 -116.25
-662.5 -530.5 -116.0
-591.5 -514.0 -116.25
-652.0 -458.5 -116.5
-589.0 -448.5 -114.75
-571.0 -497.5 -113.75
-351.0 -506.5 -113.5
-90.5 -506.5 -115.5
-16.0 -503.0 -115.75
-29.5 -499.5 -117.0
-32.0 -493.0 -117.0
-29.5 -479.5 -116.75
39.5 -466.5 -117.5
38.5 -377.70833333333337 -118.25
40.5 -262.65277777777777 -118.0
59.0 -147.5972222222222 -118.25
82.5 -32.54166666666666 -116.75
59.0 82.51388888888891 -115.5
86.5 197.56944444444446 -116.5
90.0 312.625 -117.5
96.5 427.68055555555554 -118.0
82.0 542.7361111111111 -118.5
83.0 660.5 -119.25
82.35 632.5 -120.5
119.75 598.0 -122.25
157.15 568.0 -123.0
62.0 550.0 -121.75
70.5 548.0 -120.5
67.0 548.0 -120.75
72.5 543.0 -120.0
86.5 542.5 -119.25
65.5 542.5 -117.925
43.0 540.5 -111.625
9.5 537.0 -105.325
11.0 528.0 -99.025
-1.9821428571428572 527.0 -92.725
4.089285714285714 524.5 -103.5
10.160714285714285 523.0 -121.5
16.232142857142858 520.5 -121.0
22.303571428571427 508.0 -124.25
28.374999999999996 510.5 -124.25
34.44642857142857 512.0 -121.75
40.51785714285714 512.5 -120.25
46.58928571428571 512.0 -121.25
52.66071428571428 511.5 -123.0
58.732142857142854 511.5 -122.5
64.80357142857142 510.0 -123.25
70.875 510.0 -124.75
76.94642857142857 510.0 -167.75
83.01785714285714 510.0 -171.75
89.08928571428571 508.5 -171.0
95.16071428571428 508.0 -169.25
101.23214285714286 508.0 -149.5
107.30357142857142 507.5 -156.5
113.375 506.5 -156.0
119.44642857142856 506.0 -158.0
111.75 504.5 -158.25
54.5 504.5 -168.25
-7.0 520.0 -171.5
2.25 519.0 -171.0
5.5 520.0 -136.0
-25.0 520.5 -132.5
131.625 520.0 -132.0
269.5 518.5 -131.0
11.5 518.0 -128.40384615384616
31.5 516.5 -124.9423076923077
51.0 517.0 -121.48076923076923
65.0 516.5 -118.01923076923077
15.25 515.0 -114.5576923076923
59.5 514.0 -111.09615384615384
108.0 515.0 -122.5
107.5 515.0 -136.75
95.0 516.0 -139.25
56.0 508.0 -141.75
29.5 501.5 -142.25
-14.0 502.0 -141.25
13.0 502.0 -142.75
32.0 503.0 -143.5
57.5 502.625 -143.5
38.0 503.75 -143.5
38.75 504.0 -142.5
72.75 504.25 -142.5
81.75 504.5 -141.5
82.25 504.5 -140.0
79.0 504.75 -137.5
89.75 505.0 -124.0
95.25 505.0 -102.0
93.5 508.5 -86.0
76.03571428571429 513.25 -113.5
58.75 513.75 -141.5
41.46428571428572 514.0 -97.0
32.75 511.5 -123.0
48.25 507.75 -105.475
45.5 506.5 -108.775
52.0 506.0 -112.075
42.75 505.5 -115.375
40.75 504.5 -118.675
47.25 503.0 -151.0
30.0 504.75 -144.5
21.75 508.25 -147.0
34.25 509.25 -140.0
111.5 510.5 -143.5
74.0 512.25 -144.5
72.5 512.375 -144.25
54.5 512.0 -144.75
49.5 507.0 -145.5
58.5 504.0 -145.75
56.5 502.0 -146.25
54.75 500.5 -191.08333333333331
61.75 499.5 -265.41666666666663
68.75 498.5 -339.75
77.5 502.0 -430.25
85.0 505.5 -472.0
79.5 505.5 -484.0
78.5 504.5 -488.5
72.0 505.0 -491.75
88.5 503.5 -498.75
78.0 503.0 -504.0
63.5 502.5 -501.5
95.5 501.5 -503.75
41.5 500.5 -504.75
25.5 499.0 -505.5
65.0 498.0 -504.75
35.0 497.0 -499.0
104.5 497.5 -493.25
97.5 496.0 -493.25
75.5 488.5 -491.25
139.5 480.0 -489.0
150.5 479.0 -486.5
55.5 480.0 -486.5
140.375 481.0 -487.75
112.0 481.0 -488.25
102.5 481.5 -489.25
121.5 485.0 -491.0
109.0 493.5 -494.5
24.0 495.0 -498.0
-61.0 495.0 -499.5
-57.0 494.0 -499.5
183.0 494.5 -502.0
333.1428571428571 496.0 -503.5
277.7142857142857 497.0 -508.75
222.28571428571428 472.5 -511.75
166.85714285714286 472.0 -513.0
235.0 472.0 -512.0
358.5 471.5 -513.5
367.1542553191489 470.0 -512.5
360.0265957446809 469.0 -513.0
352.8989361702128 469.0 -511.0
345.77127659574467 469.0 -509.0
338.64361702127655 470.5 -507.0
331.51595744680856 470.0 -505.0
324.38829787234044 471.0 -503.0
317.26063829787233 472.5 -501.0
310.1329787234042 473.5 -499.0
303.0053191489362 474.5 -497.0
295.8776595744681 475.5 -501.5
288.75 474.0 -511.5
281.6223404255319 472.95000000000005 -517.25
274.4946808510638 469.54999999999995 -516.25
267.3670212765958 476.0 -516.25
260.23936170212767 489.0 -518.25
253.11170212765958 498.0 -516.0
245.9840425531915 493.5 -508.5
238.8563829787234 492.0 -507.25
231.72872340425533 493.0 -506.75
224.60106382978722 492.5 -509.25
217.47340425531917 494.0 -518.0
210.34574468085106 495.0 -522.0
203.21808510638297 495.5 -522.5
196.0904255319149 495.5 -523.25
188.9627659574468 493.5 -518.0
181.83510638297872 491.0 -518.625
174.70744680851064 490.5 -519.125
167.57978723404256 489.5 -519.625
160.45212765957447 489.0 -521.25
153.3244680851064 489.0 -522.75
146.1968085106383 490.5 -509.0
139.06914893617022 491.0 -509.5
131.9414893617021 491.0 -508.25
124.81382978723404 492.0 -507.75
117.68617021276596 492.0 -505.75
110.55851063829786 492.0 -505.75
103.4308510638298 494.0 -505.75
96.3031914893617 493.5 -506.25
89.17553191489364 493.0 -505.75
82.04787234042553 493.0 -505.75
74.92021276595744 493.5 -512.5
67.79255319148936 495.0 -515.75
60.66489361702128 495.0 -516.75
53.537234042553195 495.0 -517.5
46.40957446808511 502.0 -517.75
39.28191489361703 505.0 -518.0
24.75 505.5 -518.5
-1.0 505.0 -518.0
-3.5 505.0 -517.5
-3.0 504.5 -517.75
1.0 504.0 -517.25
5.0 504.0 -517.25
19.5 498.5 -517.75
22.5 490.0 -519.5
20.0 490.0 -519.0
15.5 490.5 -519.25
12.5 489.5 -518.5
10.0 488.5 -518.0
10.0 487.5 -519.0
11.5 487.5 -519.0
11.59090909090909 494.0 -516.5
11.045454545454547 501.0 -516.25
10.5 502.5 -498.0
9.954545454545455 502.5 -500.5
9.40909090909091 502.5 -500.0
11.0 503.0 -500.0
19.5 504.5 -499.5
23.0 504.5 -499.75
18.5 504.5 -500.0
12.0 504.0 -482.5
8.5 496.5 -464.0
12.5 496.0 -464.0
7.250000000000001 495.0 -464.0
-2.416666666666666 494.0 -465.0
-12.083333333333332 494.0 -466.0
-21.749999999999996 494.5 -463.0
-15.5 494.0 -462.15625
20.5 493.5 -465.03125
22.0 492.0 -467.90625
12.5 492.5 -470.78125
28.0 492.5 -472.5
32.0 492.0 -471.25
36.0 491.5 -475.0
37.5 491.5 -476.5
38.5 491.5 -477.0
41.5 491.5 -478.75
47.11363636363636 493.0 -478.5
45.56818181818181 492.5 -477.75
44.02272727272727 493.5 -477.0
42.47727272727273 493.5 -478.0
40.93181818181819 493.5 -477.0
39.38636363636364 494.5 -477.25
67.0 495.0 -477.75
54.0 495.5 -476.0
44.0 503.5 -476.75
41.0 504.5 -472.75
34.0 504.0 -474.0
26.5 504.0 -473.5
22.0 505.0 -473.0
32.3125 493.0 -472.5
45.5625 492.0 -472.0
58.8125 491.5 -471.25
72.0625 492.0 -471.75
60.0 492.5 -471.75
54.0 470.5 -471.25
36.5 429.0 -470.5
28.5 457.0 -469.5
47.5 496.0 -469.0
57.0 501.5 -468.0
91.0 499.5 -482.0
232.0 498.0 -491.5
262.5 497.5 -497.25
254.0 498.5 -495.0
255.5 498.5 -495.25
240.65625 499.5 -500.5
221.53125 501.0 -502.0
202.40625 501.0 -503.0
183.28125 500.5 -504.0
212.0 500.5 -506.0
214.0 501.5 -508.25
169.0 500.5 -509.25
168.0 500.5 -509.75
327.75 500.5 -511.5
464.08333333333337 500.5 -513.5
600.4166666666667 490.0 -514.0
662.25 454.25 -513.75
674.125 420.58333333333337 -512.5
592.5 386.9166666666667 -512.5
638.0 454.5 -512.75
623.0 491.0 -511.5
610.5 497.5 -513.0
555.5 495.0 -514.75
606.5 491.0 -516.75
609.5 500.5 -516.5
595.5 503.5 -516.75
607.0 503.5 -515.5
611.0 501.5 -515.0
558.0 500.5 -514.0
637.0 500.5 -515.75
573.5 500.5 -518.0
528.0 553.5 -518.0
502.0 559.5 -518.25
470.5 559.5 -517.75
518.5 557.0 -517.5
558.0 555.5 -517.5
644.5 557.0 -509.25
480.0 527.0 -509.5
465.5 495.5 -507.5
502.5 495.5 -504.5
510.5 496.0 -502.5
491.0 496.0 -504.25
475.0 496.0 -504.0
439.0 500.5 -506.0
445.5 501.0 -507.5
496.5 501.0 -507.75
468.0 501.0 -502.25
476.5 501.5 -508.0
497.5 500.5 -508.5
520.5 500.5 -508.0
497.1158536585366 501.5 -506.5
470.6036585365854 502.5 -507.0
444.0914634146342 502.5 -506.0
417.5792682926829 503.0 -504.5
391.0670731707317 503.5 -501.5
364.5548780487805 487.5 -485.75
338.04268292682923 484.5 -468.75
311.530487804878 483.5 -451.75
285.0182926829268 483.0 -477.5
258.5060975609756 482.5 -487.5
231.9939024390244 482.5 -489.5
205.4817073170732 496.0 -487.25
178.96951219512198 496.5 -486.5
152.4573170731707 496.0 -487.0
125.9451219512195 496.5 -489.0
99.4329268292683 497.0 -488.75
72.92073170731709 496.5 -489.5
46.40853658536588 499.5 -490.75
19.896341463414643 507.0 -491.25
-6.615853658536594 508.0 -488.25
-40.5 508.5 -485.5
-70.21428571428572 509.0 -483.5
-69.07142857142858 509.0 -482.0
-67.92857142857142 508.0 -480.5
-66.78571428571428 507.625 -479.75
-66.0 507.75 -478.5
-100.25 508.0 -477.0
-86.5 508.5 -478.5
-96.0 509.0 -482.0
-85.5 559.75 -483.0
-80.5 558.25 -483.0
-78.0 556.75 -485.0
-203.25 556.25 -486.0
-365.58333333333337 555.75 -524.0
-527.9166666666667 555.5 -533.0
-641.5 515.25 -535.0
-669.0 496.5 -532.5
-630.25 494.25 -520.0
-631.75 493.5 -502.0
-653.5 499.5 -503.5
-652.25 504.0 -504.5
-603.25 503.75 -505.5
-583.75 504.25 -498.0
-586.25 504.75 -490.0
-581.5 504.75 -486.0
-653.0 505.5 -484.0
-568.25 505.5 -484.0
-591.75 505.5 -482.5
-589.0 505.25 -481.5
-599.0 505.0 -480.5
-588.5 505.0 -480.5
-586.875 505.5 -501.75
-644.5 500.5 -501.5
-690.0 496.5 -500.5
-693.25 497.0 -500.75
-700.625 497.5 -500.25
-710.5 498.0 -499.25
-645.5 498.0 -499.0
-544.0 497.5 -481.875
-533.0 497.5 -459.375
-541.0 497.5 -436.875
-577.0 497.5 -433.5
-589.0 498.0 -486.25
-700.5 497.5 -492.0
-572.0 496.5 -518.0
-619.5 495.5 -520.75
-658.0 495.5 -510.75
-610.5 496.5 -494.75
-503.0 499.0 -487.5
-476.5 505.5 -487.25
-524.5 507.0 -478.5
-535.0 512.5 -464.25
-547.0 521.5 -491.75
-548.0 526.0 -491.0
-572.0 537.0 -489.0
-589.5 538.5 -488.25
-594.0 518.5 -488.0
-631.0 509.5 -487.75
-598.5 489.0 -487.0
-596.0 464.0 -485.75
-594.0 458.5 -483.5
-719.0 457.5 -483.0
-588.7 454.0 -486.5
-569.5 456.0 -486.5
-550.3 455.0 -489.5
-339.5 453.5 -491.0
-431.625 451.5 -493.0
-538.0 449.5 -492.5
-540.5 446.0 -492.25
-557.0 444.0 -493.75
-545.0 440.5 -490.5
-603.0 434.5 -491.25
-493.77631578947364 432.5 -490.5
-462.1447368421053 426.5 -491.5
-430.5131578947369 416.0 -491.25
-398.88157894736844 340.0882352941177 -491.5
-367.25 236.2058823529412 -491.0
-335.61842105263156 132.32352941176472 -491.5
-303.9868421052631 28.44117647058826 -492.5
-272.35526315789474 -75.4411764705882 -493.0
-240.72368421052633 -179.32352941176464 -493.0
-209.0921052631579 -283.20588235294116 -492.75
-177.46052631578945 -387.08823529411757 -492.5
-145.82894736842107 -494.5 -491.25
-114.19736842105263 -605.0 -458.5
-82.56578947368419 -592.5 -268.75
-50.93421052631581 -543.0 -201.67857142857144
-19.30263157894737 -539.5 -191.25
12.32894736842104 -527.0 -180.82142857142856
43.96052631578948 -544.0 -175.5
75.59210526315792 -553.0 -179.0
65.5 -544.5 -179.5
52.5 -535.5 -177.75
66.0 -525.0 -176.75
62.0 -518.0 -185.25
79.0 -519.5 -195.0
69.0 -522.5 -193.25
69.5 -525.5 -194.25
71.5 -527.5 -195.0
-134.0 -528.5 -194.75
-506.0 -525.0 -194.0
-504.5 -522.0 -194.75
-502.0 -514.0 -185.75
-502.5 -511.0 -174.25
-506.0 -511.0 -173.25
-500.5 -508.0 -173.75
-497.5 -502.0 -173.5
-499.0 -496.5 -173.5
-507.5 -492.5 -162.75
-505.0 -488.5 -108.6341463414634
-511.5 -487.0 -107.17073170731707
-515.5 -485.5 -105.70731707317074
-519.5 -484.5 -104.2439024390244
-532.0 -474.0 -102.78048780487805
-524.0 -463.0 -101.3170731707317
-519.0 -457.5 -99.85365853658536
-522.0 -447.5 -98.39024390243902
-519.5 -372.0 -96.92682926829269
-516.0 -235.92857142857142 -95.46341463414635
-511.5 -126.5 -94.0
-507.5 -17.071428571428584 -92.53658536585365
-505.5 62.0 -91.07317073170731
-501.0 88.5 -89.60975609756098
-501.0 275.0 -88.14634146341464
-502.0 479.0 -86.6829268292683
-503.5 664.5 -85.21951219512195
-501.0 656.75 -83.7560975609756
-506.5 628.5 -82.29268292682926
-510.0 677.5 -80.82926829268293
-506.5 582.0 -79.3658536585366
-507.0 563.0 -154.75
-509.0 538.0 -140.25
-507.0 540.5 -143.5
-508.5 540.5 -148.25
-512.5 531.0 -149.0
-515.5 530.5 -151.0
-517.0 532.0 -150.5
-516.0 533.5 -150.5
-524.0 542.5 -151.0
-522.0 532.0 -150.0
-529.5 524.0 -148.25
-527.0 518.5 -145.5
-608.5 515.5 -144.0
-617.5 513.0 -144.5
-642.5 511.0 -142.6875
-577.5 527.5 -140.9375
-556.0 535.0 -139.1875
-611.0 536.5 -137.4375
-501.5 537.0 -154.0
-418.890625 536.5 -159.25
-338.078125 529.0 -155.5
-257.265625 526.0 -42.75
-176.453125 522.5 -3.0
-95.640625 521.0 5.0
-14.828125 511.5 7.0
65.984375 500.5 8.75
146.796875 498.5 7.5
149.5 510.5 9.75
178.5 518.5 10.5
183.5 524.0 11.5
155.5 529.0 30.25
152.5 528.5 53.75
150.5 528.0 54.75
241.0 524.0 54.25
206.5 522.5 53.5
184.0 544.5 53.5
239.5 533.0 53.75
209.0 527.0 30.25
200.0 530.0 16.75
208.5 522.0 15.5
211.5 509.5 15.5
212.20833333333331 500.0 15.75
207.04166666666669 494.5 15.75
201.875 488.5 15.5
170.0 486.0 25.0
195.5 459.5 25.0
220.0 517.75 25.25
252.0 408.5 28.25
281.5 364.5 31.25
244.5 428.5 31.0
210.0 456.0 29.5
210.0 452.0 25.0
221.5 464.5 20.25
239.5 474.0 19.5
257.5 487.0 17.0
237.0 488.0 17.0
221.5 487.5 15.5
227.5 487.5 15.75
153.5 487.5 16.75
211.5 481.0 17.5
310.0 472.5 17.0
254.0 472.0 17.25
220.0 473.0 17.0
260.0 475.5 16.75
203.5 480.5 16.25
210.0 485.0 16.25
252.0 487.0 16.5
268.5 488.5 16.75
259.1 488.5 19.5
241.5 478.0 18.31818181818182
223.9 473.5 13.40909090909091
233.0 473.5 8.5
229.0 500.0 3.59090909090909
262.375 503.5 -1.3181818181818183
413.0 504.5 -4.75
537.5 471.0 3.0
527.5 455.0 9.5
499.0 478.0 -1.25
455.0 417.0 4.5
487.0 350.1 10.5
492.0 404.5 11.5
516.5 458.9 13.75
434.0 474.0 13.5
341.0 504.0 3.5
340.5 501.0 10.25
478.0 521.5 12.25
488.3125 527.5 2.5
420.0625 530.0 2.75
362.0 530.5 3.0
411.5 530.0 3.25
372.5 524.5 0.0
390.5 476.5 0.25
362.0 488.5 -0.5
362.0 499.5 0.0
384.0 512.5 2.75
383.5 464.5 6.5
398.5 307.0 8.25
340.0 286.5 11.5
419.5 288.5 11.25
423.0 288.5 13.5
331.0 291.5 14.5
414.5 299.5 5.0
390.5 314.0 3.75
411.5 317.5 2.75
385.5 307.5 1.5
381.0 301.5 -1.0
375.5 300.5 -1.5
384.0 297.0 -1.5
384.0 203.5 -1.5
374.5 89.5 -1.25
429.0 28.0 -1.25
352.5 24.0 -0.5
395.5 26.0 -1.5
381.5 17.5 -0.5
420.0 8.0 -1.25
398.0 3.0 -2.0
404.0 4.5 -2.0
392.5 9.0 -1.0
407.0 16.5 -1.0
172.5 33.0 -2.5
181.0 39.5 -1.75
189.0 53.5 -1.75
190.0 63.0 -1.25
76.40625 96.5 5.0
-75.71875 217.0 11.0
-227.84375 344.3333333333333 17.0
-379.96875 471.66666666666663 23.0
-421.5 553.25 29.0
-420.75 523.2555555555555 35.0
-424.5 524.2777777777778 41.0
-427.0 525.3 3.5
-441.75 526.3222222222223 13.0
-468.25 527.3444444444444 17.5
-500.0 528.3666666666667 24.5
-488.0 529.3888888888889 26.5
-563.0 530.411111111111 28.0
-549.75 531.4333333333334 24.0
-577.75 532.4555555555555 19.5
-650.0 533.4777777777778 32.5
-581.5 534.5 21.0
-513.75 535.5222222222222 19.5
-512.5 536.5444444444445 18.5
-261.0 537.5666666666666 17.5
-272.5 538.588888888889 17.5
-294.25 539.6111111111111 15.0
-321.0 540.6333333333333 16.5
-414.0 541.6555555555556 15.5
-433.25 542.6777777777777 19.0
-498.75 543.7 23.5
-529.25 544.7222222222222 25.5
-400.65 545.7444444444445 21.5
-256.84999999999997 545.25 20.25
-232.375 546.0 19.75
-480.875 545.5 18.5
-591.0 542.0 16.5
-784.0 541.0 15.0
-719.5 540.5 15.0
-588.8333333333333 540.5 14.5
-584.1666666666667 527.0 15.0
-615.5 520.5 15.0
-688.0 510.0 16.0
-493.5 519.0 14.75
-652.0 508.5 14.25
-660.0 500.0 12.5
-724.0 515.5 10.0
-707.5 514.0 8.25
-724.0 514.5 9.0
-834.0 514.0 10.5
-847.5 515.5 10.25
-595.5 511.5 11.0
-594.0 519.0 12.25
-576.5 522.5 14.0
-572.0 520.0 14.25
-566.5 518.5 15.0
-561.5 511.0 15.0
-555.5 512.5 27.0
-659.0 511.0 22.5
-581.5 510.5 16.5
-578.5 510.5 17.5
-578.0 512.5 17.5
-577.5 523.0 17.25
-580.75 524.0 17.5
-584.5 523.0 18.25
-593.0 520.5 19.0
-618.625 517.0 19.0
-588.0 515.0 19.25
-616.0 513.5 19.25
-656.5 514.0 20.25
-609.375 501.0 20.25
-622.0 504.0 20.25
-632.5 502.5 20.5
-723.0 501.0 19.5
-771.6176470588235 498.5 19.0
-746.4411764705883 496.5 20.0
-721.2647058823529 492.0 20.0
-696.0882352941176 483.0 19.25
-670.9117647058824 470.0 18.25
-645.7352941176471 453.0 19.5
-620.5588235294117 438.0 18.75
-595.3823529411766 425.0 19.5
-555.5 419.0 20.5
-534.5 344.0833333333333 20.25
-534.2916666666667 240.19444444444446 20.25
-533.4583333333333 136.30555555555557 23.5
-532.625 32.416666666666686 27.25
-524.5 -37.0 32.25
-543.5 -81.32142857142857 28.5
-534.0 -151.75 18.25
-536.0 -222.17857142857144 17.75
-533.0 -320.0 20.5
-529.0 -400.5 20.0
-525.0 -376.5 22.0
-468.5 -378.0 26.0
-460.5 -363.70000000000005 30.0
-465.0 -381.29999999999995 34.0
-478.5 -391.5 38.0
-487.0 -390.0 23.5
-485.0 -444.0 32.5
-482.5 -625.5 26.0
-476.0 -576.5 26.75
-488.5 -539.0 27.5
-493.0 -550.25 31.5
-485.0 -564.5 30.75
-484.0 -597.5 38.75
-489.0 -618.5 36.75
-493.0 -610.0 31.5
-506.0 -585.5 32.5
-508.0 -563.0 32.0
-502.5 -546.0 31.0
-496.0 -536.5 31.0
-490.5 -533.5 29.75
-434.5 -538.5 29.25
-446.0 -545.5 29.75
-449.875 -550.5 29.75
-376.375 -550.5 29.25
-77.83333333333334 -549.0 26.0
-77.16666666666666 -550.0 25.5
-76.5 -539.0 26.0
-337.5 -532.0 25.25
-444.0 -533.0 25.5
-443.0 -529.0 25.25
-485.0 -521.5 25.0
-493.5 -514.0 24.5
-492.0 -509.5 25.0
-494.0 -505.0 24.75
-491.5 -502.5 23.5
-490.0 -499.0 23.25
-492.0 -493.5 23.5
-495.0 -488.0 22.5
-498.5 -492.5 22.75
-558.0 -485.5 23.75
-554.5 -478.0 23.75
-554.0 -472.0 24.0
-553.0 -467.5 24.25
-552.5 -469.5 24.5
-553.0 -470.5 24.75
-553.5 -448.0 25.0
-553.0 -456.5 25.0
-555.5 -459.5 25.25
-563.0 -457.25 26.0
-570.5 -452.875 26.0
-572.0 -448.375 25.5
-569.5 -443.875 26.0
-569.5 -440.0 25.75
-566.0 -428.5 25.75
-564.5 -358.5 25.75
-472.0 -246.5 25.75
-472.0 -222.0 26.0
-473.0 -203.0 27.5
-470.5 7.5 51.25
-465.0 82.25 110.64285714285714
-469.5 153.5 181.21428571428572
-553.5 146.5 251.78571428571428
-632.0 147.0 322.3571428571429
-632.0 163.0 635.25
-645.5 179.0 686.25
-635.5 195.0 683.25
-632.0 216.5 684.5
-633.5 235.5 634.5
-622.5 226.5 621.75
-615.5 229.5 624.5
-611.0 234.5 592.25
-617.0 237.5 580.5
-486.0 244.5 579.5
-487.5 253.5 577.5
-489.5 286.0 575.25
-488.5 301.0 575.75
-449.0 308.0 577.5
-386.0 311.5 578.0
-330.0 370.2857142857143 577.75
-313.5 450.0 579.0
-339.0 529.7142857142857 580.0
-347.0 582.0 580.5
-347.0 582.5 582.0
-425.5 570.0 617.5
-480.5 567.5 588.0
-476.0 566.25 590.75
-489.5 564.5 608.0
-488.5 559.0 616.75
-487.0 552.5 606.75
-509.5 554.5 616.75
-530.5 551.0 600.0
-531.0 555.0 612.0
-531.5 560.0 610.25
-531.5 561.0 608.5
-530.5 566.5 604.25
-529.0 575.5 595.5
-528.5 589.0 584.75
-526.5 600.0 558.5
-497.0 600.0 563.0
-495.0 587.5 556.25
-495.5 583.0 550.0
-491.0 569.0 588.75
-484.0 546.5 660.5
-479.5 535.5 665.0
-477.5 533.5 694.25
-475.5 530.0 638.75
-476.5 526.0 423.7678571428571
-478.5 526.5 360.8392857142857
-503.0 522.0 297.9107142857143
-498.0 519.0 234.98214285714286
-498.5 514.5 172.05357142857142
-500.5 504.0 109.12499999999997
-502.5 478.0 46.196428571428584
-504.5 391.18181818181813 -1.5
-506.5 280.0909090909091 -2.0
-508.5 169.0 -5.5
-510.5 57.90909090909091 14.5
-512.5 -53.181818181818215 14.0
-514.5 -164.27272727272725 13.0
-516.5 -275.3636363636364 15.5
-492.5 -386.4545454545455 15.5
-464.0 -497.54545454545456 16.25
-471.5 -608.6363636363637 17.75
-471.5 -719.7272727272727 19.75
-532.5 -806.0 19.25
-588.5 -679.5 19.25
-580.5 -665.5 18.75
-573.5 -630.0 17.0
-560.5 -614.5 17.0
-558.5 -596.0 18.0
-556.5 -582.5 17.0
-556.0 -575.5 16.5
-549.8 -559.5 15.5
-581.0 -516.0 14.5
-612.2 -495.5 14.0
-511.5 -476.5 14.25
-508.5 -451.0 14.0
-503.0 -425.0 13.5
-537.5 -394.5 13.0
-603.5 -224.0 12.75
-629.0 39.5 12.25
-612.0 88.0 12.75
-613.5 51.5 13.0
-613.0 32.0 14.0
-608.5 30.0 14.0
-597.5 65.75 15.5
-595.5 122.75 15.5
-590.0 168.0 15.0
-597.5 158.5 15.5
-614.5 132.0 17.025
-621.5 81.5 19.725
-619.0 25.5 22.425
-626.0 21.0 25.125
-543.5 13.5 27.825
-493.0 13.5 0.0
-504.5 27.0 7.25
-524.5 66.0 10.25
-509.0 59.5 7.75
-487.0 53.5 8.75
-485.5 53.5 9.0
-485.0 29.0 13.0
-485.0 -58.5 11.5
-485.0 -61.0 12.5
-487.0 -63.0 12.5
-491.5 -60.5 14.0
-500.0 -52.5 13.5
-526.5 -46.125 14.375
-543.75 23.0 14.5
-492.0 48.5 15.5
-525.5 57.5 16.5
-566.5 68.25 17.0
-564.0 76.5 17.0
-519.0 76.25 16.0
-459.75 69.75 15.5
-457.25 59.5 15.5
-454.75 88.5 16.5
-455.0 107.25 15.5
-453.25 89.0 15.0
-460.1875 67.75 14.0
-464.9375 54.5 13.0
-469.6875 -65.25 12.0
-474.4375 -192.0 12.5
-480.0 -206.52777777777777 12.0
-490.5 -252.6388888888889 12.0
-487.5 -298.75 10.5
-489.25 -344.86111111111114 10.5
-481.0 -390.97222222222223 10.0
-487.0 -352.5 11.0
-495.0 -403.45000000000005 10.5
-485.5 -510.05 10.5
-485.0 -594.25 10.5
-483.25 -586.75 10.5
-484.25 -590.0 11.0
-487.75 -561.0 11.25
-488.0 -533.5 10.5
-462.5 -520.5 10.5
-459.5 -508.5 10.75
-459.0 -496.0 11.25
-455.0 -484.5 11.0
-450.5 -476.0 10.75
-456.5 -417.5 11.75
-464.5 -243.0 11.75
-459.0 -220.5 12.0
-459.0 -219.0 12.5
-462.0 -220.5 12.75
-463.5 -217.0 13.0
-509.5 -133.0 13.0
-482.0 -136.0 12.75
-479.5 -136.5 13.25
-479.5 -137.0 12.0
-479.0 -135.5 12.25
-481.0 -134.0 12.0
-481.0 -128.5 11.5
-480.5 -100.5 10.25
-491.5 58.5 10.0
-494.125 105.5 10.0
-483.625 114.5 9.5
-473.125 121.0 8.5
-424.5 127.5 8.0
-501.0 127.5 9.25
-511.5 126.0 9.5
-522.5 118.5 9.5
-520.5 104.5 -6.75
-528.0 180.0 -6.0
-548.5 190.5 -1.5
-538.5 197.0 -2.75
-468.0 205.0 -2.5
-449.5 206.0 -2.5
-445.0 197.5 -3.75
-438.0 198.5 -5.25
-429.5 199.0 -5.75
-414.0 259.0 -5.5
-381.5 309.5 -5.0
-372.5 315.0 -4.75
-371.5 317.0 -4.25
-371.5 313.0 -4.25
-365.5 282.5 -5.0
-353.0 96.0 -6.0
-349.0 61.0 -6.75
